RespondentId,ArticleId,ExternalId,Partisanship,Polarity,Pro-,Anti-
25829187,2956830,10742077,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25829187,2956832,10742083,Onbevooroordeeld,Conservatief,,
25829187,2956833,10742084,Onbevooroordeeld,Anders,,
25829208,2916511,10680572,Onbevooroordeeld,Niet bevooroordeeld,,
25829208,2916512,10680573,Weet niet / onmogelijk om te bepalen,Weet niet,,
25829208,2916513,10680577,Redelijk onbevooroordeeld,Weet niet,,
25829208,2916531,10681652,Enigszins bevooroordeeld,Conservatief,,
25829208,2916533,10681869,Redelijk onbevooroordeeld,Weet niet,,
25829208,2916534,10681870,Onbevooroordeeld,Niet bevooroordeeld,,
25829208,2916535,10681871,Redelijk onbevooroordeeld,Conservatief,,
25829208,2916537,10681913,Onbevooroordeeld,Niet bevooroordeeld,,
25829208,2916538,10681914,Onbevooroordeeld,Niet bevooroordeeld,,
25829208,2916539,10681915,Weet niet / onmogelijk om te bepalen,Weet niet,,
25829208,2916540,10681916,Onbevooroordeeld,Niet bevooroordeeld,,
25829208,2916541,10681944,Onbevooroordeeld,Niet bevooroordeeld,,
25829208,2916542,10681945,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25829208,2916543,10681946,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25829208,2916544,10681947,Onbevooroordeeld,Niet bevooroordeeld,,
25829208,2916546,10681949,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25829208,2916547,10681950,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25829208,2916582,10683121,Onbevooroordeeld,Niet bevooroordeeld,,
25829208,2916583,10683404,Enigszins bevooroordeeld,Progressief,,
25829235,2946255,10727513,Onbevooroordeeld,Niet bevooroordeeld,,
25829235,2946281,10729045,Onbevooroordeeld,Niet bevooroordeeld,,
25829235,2946282,10729046,Onbevooroordeeld,Niet bevooroordeeld,,
25829235,2946283,10729047,Onbevooroordeeld,Niet bevooroordeeld,,
25829235,2946284,10729048,Onbevooroordeeld,Niet bevooroordeeld,,
25829235,2946285,10729049,Onbevooroordeeld,Niet bevooroordeeld,,
25829235,2946286,10729050,Onbevooroordeeld,Niet bevooroordeeld,,
25829235,2946287,10729051,Onbevooroordeeld,Niet bevooroordeeld,,
25829235,2946288,10729052,Onbevooroordeeld,Niet bevooroordeeld,,
25829235,2946289,10729053,Onbevooroordeeld,Niet bevooroordeeld,,
25829235,2946292,10729357,Onbevooroordeeld,Niet bevooroordeeld,,
25829235,2946293,10729358,Redelijk onbevooroordeeld,Anders,,
25829235,2946294,10729359,Onbevooroordeeld,Niet bevooroordeeld,,
25829235,2946295,10729360,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25829235,2946297,10729362,Onbevooroordeeld,Niet bevooroordeeld,,
25829235,2946298,10729363,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25829235,2946310,10730058,Onbevooroordeeld,Niet bevooroordeeld,,
25829235,2946311,10730068,Onbevooroordeeld,Niet bevooroordeeld,,
25829235,2946312,10730069,Onbevooroordeeld,Niet bevooroordeeld,,
25829235,2946314,10730394,Onbevooroordeeld,Niet bevooroordeeld,,
25829235,2946315,10730395,Onbevooroordeeld,Niet bevooroordeeld,,
25829247,3001946,10799160,Onbevooroordeeld,Niet bevooroordeeld,,
25829247,3001947,10799162,Onbevooroordeeld,Niet bevooroordeeld,,
25829247,3001948,10799163,Onbevooroordeeld,Niet bevooroordeeld,,
25829247,3001949,10799164,Onbevooroordeeld,Niet bevooroordeeld,,
25829247,3001951,10799167,Onbevooroordeeld,Niet bevooroordeeld,,
25829247,3001952,10799168,Onbevooroordeeld,Niet bevooroordeeld,,
25829247,3001953,10799169,Onbevooroordeeld,Niet bevooroordeeld,,
25829247,3001954,10799170,Onbevooroordeeld,Niet bevooroordeeld,,
25829247,3001955,10799171,Onbevooroordeeld,Niet bevooroordeeld,,
25829268,3000600,10796326,Onbevooroordeeld,Niet bevooroordeeld,,
25829268,3000608,10796543,Onbevooroordeeld,Niet bevooroordeeld,,
25829268,3000610,10796549,Onbevooroordeeld,Niet bevooroordeeld,,
25829268,3000611,10796550,Onbevooroordeeld,Niet bevooroordeeld,,
25829268,3000612,10796551,Onbevooroordeeld,Niet bevooroordeeld,,
25829268,3000616,10796639,Onbevooroordeeld,Niet bevooroordeeld,,
25829268,3000618,10796649,Onbevooroordeeld,Niet bevooroordeeld,,
25829268,3000631,10797592,Onbevooroordeeld,Niet bevooroordeeld,,
25829268,3000632,10797593,Onbevooroordeeld,Niet bevooroordeeld,,
25829268,3000635,10797724,Onbevooroordeeld,Niet bevooroordeeld,,
25829268,3000636,10797725,Onbevooroordeeld,Niet bevooroordeeld,,
25829268,3000637,10797726,Onbevooroordeeld,Niet bevooroordeeld,,
25829268,3000657,10798634,Onbevooroordeeld,Niet bevooroordeeld,,
25829274,2899615,10648624,Onbevooroordeeld,Niet bevooroordeeld,,
25829274,2899616,10648625,Onbevooroordeeld,Niet bevooroordeeld,,
25829274,2899617,10648626,Onbevooroordeeld,Niet bevooroordeeld,,
25829274,2899621,10648630,Enigszins bevooroordeeld,Links,Pro PvdA,
25829274,2899631,10648739,Onbevooroordeeld,Niet bevooroordeeld,,
25829274,2899632,10648742,Onbevooroordeeld,Niet bevooroordeeld,,
25829274,2899633,10648745,Onbevooroordeeld,Niet bevooroordeeld,,
25829274,2899634,10648746,Onbevooroordeeld,Niet bevooroordeeld,,
25829274,2899635,10648747,Onbevooroordeeld,Niet bevooroordeeld,,
25829274,2899688,10649078,Onbevooroordeeld,Niet bevooroordeeld,,
25829274,2899689,10649079,Onbevooroordeeld,Niet bevooroordeeld,,
25829274,2899690,10649080,Onbevooroordeeld,Niet bevooroordeeld,,
25829288,2974187,10761961,Redelijk onbevooroordeeld,Niet bevooroordeeld,weet ik niet,weet ik niet
25829288,2974189,10761981,Enigszins bevooroordeeld,Weet niet,pro firma Trouw,weet ik niet
25829288,2974211,10762396,Onbevooroordeeld,Weet niet,"moeilijk te beantwoorden , er zijn verschillende reactie-brieven geplaatst",zie boven
25829288,2974234,10762989,Enigszins bevooroordeeld,Weet niet,weet ik niet,zie boven
25829301,2974054,10760966,Onbevooroordeeld,Niet bevooroordeeld,,
25829301,2974062,10761024,Onbevooroordeeld,Niet bevooroordeeld,,
25829301,2974068,10761893,Onbevooroordeeld,Niet bevooroordeeld,,
25829301,2974069,10761894,Onbevooroordeeld,Niet bevooroordeeld,,
25829301,2974079,10762971,Onbevooroordeeld,Niet bevooroordeeld,,
25829301,2974103,10765383,Onbevooroordeeld,Niet bevooroordeeld,,
25829301,2974104,10765385,Onbevooroordeeld,Niet bevooroordeeld,,
25829301,2974106,10765462,Onbevooroordeeld,Niet bevooroordeeld,,
25829301,2974107,10765486,Onbevooroordeeld,Niet bevooroordeeld,,
25829301,2974108,10765487,Onbevooroordeeld,Niet bevooroordeeld,,
25829301,2974109,10765488,Onbevooroordeeld,Niet bevooroordeeld,,"

































"
25829304,2915586,10677266,Bevooroordeeld,Anders,Het is een mening die wel begrijpelijk is maarten waarschijnljk niet uitvoerbaar,
25829304,2915634,10677682,Redelijk onbevooroordeeld,Links,,
25829304,2915639,10677689,Onbevooroordeeld,Niet bevooroordeeld,,
25829304,2915658,10678013,Enigszins bevooroordeeld,Links,Linkerkant can het midden.,
25829304,2915700,10678772,Onbevooroordeeld,Niet bevooroordeeld,,
25829304,2915701,10678773,Onbevooroordeeld,Niet bevooroordeeld,,
25829308,2943464,10724475,Onbevooroordeeld,Progressief,,
25829308,2943506,10726005,Onbevooroordeeld,Progressief,,
25829310,2912949,10673778,Onbevooroordeeld,Niet bevooroordeeld,,
25829310,2913569,0,Enigszins bevooroordeeld,Rechts;Conservatief,"pro-conservatieven, pro-kapitalist","Een vreemd, niet herkenbaar mens- en maatschappijbeeld."
25829310,2913576,10672590,Redelijk onbevooroordeeld,Anders,,
25829310,2913577,0,Bevooroordeeld,Anders,Meer show- dan informatief nieuws.,
25829310,2913581,10673620,Onbevooroordeeld,Niet bevooroordeeld,,
25829310,2913583,0,Onbevooroordeeld,Niet bevooroordeeld,,
25829310,2913584,10673134,Onbevooroordeeld,Niet bevooroordeeld,,
25829310,2980793,10770818,Onbevooroordeeld,Niet bevooroordeeld,,
25829310,2980879,10772113,Onbevooroordeeld,Niet bevooroordeeld,,
25829310,2980912,10772451,Onbevooroordeeld,Niet bevooroordeeld,,
25829310,3007298,10804592,Bevooroordeeld,Niet bevooroordeeld,,
25829310,3007301,10804673,Onbevooroordeeld,Niet bevooroordeeld,,
25829310,3007302,10804779,Onbevooroordeeld,Niet bevooroordeeld,,
25829310,3007304,10804781,Bevooroordeeld,Niet bevooroordeeld,,
25829310,3007426,10806586,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25829310,3007428,10806590,Bevooroordeeld,Niet bevooroordeeld,,
25829356,2913575,10672453,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25829356,2913576,10672590,Onbevooroordeeld,Niet bevooroordeeld,,
25829356,2913577,0,Redelijk onbevooroordeeld,Anders,,
25829356,2913578,10672995,Enigszins bevooroordeeld,Anders,,
25829356,2913579,0,Redelijk onbevooroordeeld,Conservatief,,
25829356,2913580,10673425,Onbevooroordeeld,Niet bevooroordeeld,,
25829356,2913581,10673620,Enigszins bevooroordeeld,Anders,,niet kritisch genoeg  te weinig/te veel schepen  aanbestedingen hoe werkt dat
25829356,2913582,10673135,Redelijk onbevooroordeeld,Anders,,
25829356,2913583,0,Enigszins bevooroordeeld,Anders,,
25829356,2913584,10673134,Redelijk onbevooroordeeld,Anders,,
25829356,3007299,10804593,Redelijk onbevooroordeeld,Anders,,
25829356,3007361,10805526,Redelijk onbevooroordeeld,Anders,,
25829356,3007426,10806586,Onbevooroordeeld,Niet bevooroordeeld,,
25829356,3007428,10806590,Onbevooroordeeld,Niet bevooroordeeld,,
25829356,3007429,10806591,Onbevooroordeeld,Niet bevooroordeeld,,
25829410,2980794,10770819,Onbevooroordeeld,Niet bevooroordeeld,,
25829410,2980849,10771396,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25829410,2980922,10772692,Onbevooroordeeld,Niet bevooroordeeld,,
25829410,2980924,10772697,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25829410,2980970,10773662,Onbevooroordeeld,Niet bevooroordeeld,,
25829436,2871118,10592823,Weet niet / onmogelijk om te bepalen,Weet niet,,
25829436,2871147,10593544,Weet niet / onmogelijk om te bepalen,Weet niet,,
25829436,2871151,10593548,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25829455,3003816,10801196,Onbevooroordeeld,Niet bevooroordeeld,,
25829455,3003817,10801197,Onbevooroordeeld,Niet bevooroordeeld,,
25829455,3003818,10801198,Enigszins bevooroordeeld,Rechts,,
25829455,3003819,10801199,Onbevooroordeeld,Niet bevooroordeeld,,
25829455,3003836,10801488,Onbevooroordeeld,Niet bevooroordeeld,,
25829455,3003839,10801595,Onbevooroordeeld,Niet bevooroordeeld,,
25829455,3003846,10802103,Onbevooroordeeld,Niet bevooroordeeld,,
25829455,3003847,10802104,Onbevooroordeeld,Niet bevooroordeeld,,
25829455,3003848,10802105,Onbevooroordeeld,Niet bevooroordeeld,,
25829459,2913841,10676591,Onbevooroordeeld,Niet bevooroordeeld,,
25829459,2913886,10676888,Onbevooroordeeld,Niet bevooroordeeld,,
25829459,2914086,10678022,Onbevooroordeeld,Niet bevooroordeeld,,
25829470,2980245,10771542,Onbevooroordeeld,Niet bevooroordeeld,,
25829470,2980246,10771543,Onbevooroordeeld,Niet bevooroordeeld,,
25829470,2980247,10771544,Onbevooroordeeld,Niet bevooroordeeld,,
25829470,2980262,10772707,Redelijk onbevooroordeeld,Anders,,
25829472,2910493,10668271,Enigszins bevooroordeeld,Anders,,
25829472,2910496,10668278,Enigszins bevooroordeeld,Progressief,,
25829472,2910522,10670008,Redelijk onbevooroordeeld,Anders,,
25829472,2910523,10670009,Onbevooroordeeld,Niet bevooroordeeld,,
25829472,2910524,10670010,Onbevooroordeeld,Niet bevooroordeeld,,
25829472,2910525,10670011,Onbevooroordeeld,Anders;Niet bevooroordeeld,,
25829472,2910526,10670012,Onbevooroordeeld,Niet bevooroordeeld,,
25829472,2910528,10670014,Enigszins bevooroordeeld,Progressief,,
25829472,2910543,10670435,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25829472,2910545,10670562,Onbevooroordeeld,Niet bevooroordeeld,,
25829472,2910548,10670565,Onbevooroordeeld,Niet bevooroordeeld,,
25829472,2910549,10670566,Onbevooroordeeld,Niet bevooroordeeld,,
25829472,2910552,10670569,Onbevooroordeeld,Niet bevooroordeeld,,
25829472,2910553,10670602,Onbevooroordeeld,Niet bevooroordeeld,,
25829472,2910554,10670838,Onbevooroordeeld,Niet bevooroordeeld,,
25829472,2910555,10670840,Onbevooroordeeld,Niet bevooroordeeld,,
25829472,2910556,10670844,Onbevooroordeeld,Niet bevooroordeeld,,
25829472,2910557,10670884,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25829479,2967132,10753657,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25829479,2967143,10754359,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25829479,2967165,10755167,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25829479,2967167,10755239,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25829479,2967177,10755792,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25829479,2967179,10755794,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25829488,2915586,10677266,Weet niet / onmogelijk om te bepalen,Weet niet,,
25829488,2915587,10677282,Weet niet / onmogelijk om te bepalen,Niet bevooroordeeld,,
25829488,2915639,10677689,Weet niet / onmogelijk om te bepalen,Niet bevooroordeeld,,
25829488,2915658,10678013,Onbevooroordeeld,Niet bevooroordeeld,,
25829488,2915700,10678772,Weet niet / onmogelijk om te bepalen,Weet niet,,
25829494,2960227,10744415,Onbevooroordeeld,Niet bevooroordeeld,,
25829494,2960260,10744615,Enigszins bevooroordeeld,Rechts,,anti-links
25829494,2960261,10744616,Onbevooroordeeld,Niet bevooroordeeld,,
25829494,2960262,10744617,Onbevooroordeeld,Niet bevooroordeeld,,
25829494,2960263,10744618,Onbevooroordeeld,Niet bevooroordeeld,,
25829494,2960264,10744619,Onbevooroordeeld,Niet bevooroordeeld,,
25829494,2960265,10744630,Onbevooroordeeld,Niet bevooroordeeld,,
25829494,2960266,10744632,Redelijk onbevooroordeeld,Conservatief,,
25829494,2960267,10744633,Onbevooroordeeld,Niet bevooroordeeld,,
25829494,2960268,10744652,Onbevooroordeeld,Niet bevooroordeeld,,
25829494,2960269,10744653,Onbevooroordeeld,Niet bevooroordeeld,,
25829494,2960271,10744691,Onbevooroordeeld,Niet bevooroordeeld,,
25829494,2960272,10744692,Onbevooroordeeld,Niet bevooroordeeld,,
25829494,2960273,10744693,Onbevooroordeeld,Niet bevooroordeeld,,
25829494,3006496,10803048,Onbevooroordeeld,Niet bevooroordeeld,,
25829494,3006511,10803181,Onbevooroordeeld,Niet bevooroordeeld,,
25829494,3006512,10803182,Onbevooroordeeld,Niet bevooroordeeld,,
25829494,3006513,10803196,Onbevooroordeeld,Niet bevooroordeeld,,
25829494,3006514,10803197,Onbevooroordeeld,Niet bevooroordeeld,,
25829494,3006515,10803241,Onbevooroordeeld,Niet bevooroordeeld,,
25829494,3006516,10803242,Onbevooroordeeld,Niet bevooroordeeld,,
25829494,3006517,10803244,Onbevooroordeeld,Niet bevooroordeeld,,
25829494,3006518,10803257,Onbevooroordeeld,Niet bevooroordeeld,,
25829494,3006519,10803258,Onbevooroordeeld,Niet bevooroordeeld,,
25829494,3006520,10803262,Onbevooroordeeld,Niet bevooroordeeld,,
25829494,3006521,10803263,Onbevooroordeeld,Niet bevooroordeeld,,
25829494,3006522,10803264,Onbevooroordeeld,Niet bevooroordeeld,,
25829494,3006523,10803265,Onbevooroordeeld,Niet bevooroordeeld,,
25829524,2915588,10677283,Weet niet / onmogelijk om te bepalen,Weet niet,,
25829524,2915591,10677286,Weet niet / onmogelijk om te bepalen,Weet niet,,
25829524,2915612,10677494,Onbevooroordeeld,Progressief,Pro ondersteunende begeleiding,Anti 
25829524,2915635,10677685,Weet niet / onmogelijk om te bepalen,Weet niet,,
25829524,2915636,10677686,Weet niet / onmogelijk om te bepalen,Conservatief,,
25829524,2915637,10677687,Bevooroordeeld,Anders,Pro gemeente/ bijstand,Anti buitenlanders (die misbruik maken van de bijstand)
25829524,2915638,10677688,Weet niet / onmogelijk om te bepalen,Weet niet,,
25829524,2915639,10677689,Onbevooroordeeld,Niet bevooroordeeld,Pro school.,Richting tegen de hackers.
25829524,2915644,10677711,Weet niet / onmogelijk om te bepalen,Weet niet,,
25829524,2915700,10678772,Weet niet / onmogelijk om te bepalen,Weet niet,,
25829524,2915701,10678773,Enigszins bevooroordeeld,Weet niet,Pro gerechtigheid,Tegen criminelen
25829537,2943273,10723154,Onbevooroordeeld,Niet bevooroordeeld,,
25829537,2943275,10723215,Redelijk onbevooroordeeld,Progressief,,
25829537,2943309,10723089,Onbevooroordeeld,Niet bevooroordeeld,,
25829537,2943313,10723093,Redelijk onbevooroordeeld,Links,,
25829537,2943335,10723124,Redelijk onbevooroordeeld,Progressief,,
25829537,2943336,10723125,Redelijk onbevooroordeeld,Links,,
25829537,2943338,10723127,Weet niet / onmogelijk om te bepalen,Weet niet,,
25829537,2943341,10723216,Onbevooroordeeld,Niet bevooroordeeld,,
25829537,2943347,10723228,Weet niet / onmogelijk om te bepalen,Weet niet,,
25829537,2943348,10723229,Weet niet / onmogelijk om te bepalen,Weet niet,,
25829537,2943351,10723243,Weet niet / onmogelijk om te bepalen,Weet niet,,
25829559,2978915,10766112,Onbevooroordeeld,Niet bevooroordeeld,,
25829559,2978916,10766113,Onbevooroordeeld,Niet bevooroordeeld,,
25829559,2978926,10766157,Onbevooroordeeld,Niet bevooroordeeld,,
25829559,2979073,10766847,Onbevooroordeeld,Niet bevooroordeeld,,
25829559,2979378,10768704,Onbevooroordeeld,Niet bevooroordeeld,,
25829559,2979379,10768705,Onbevooroordeeld,Niet bevooroordeeld,,
25829570,2871151,10593548,Onbevooroordeeld,Niet bevooroordeeld,,
25829570,2871153,10593552,Onbevooroordeeld,Niet bevooroordeeld,,
25829572,2986004,10777848,Onbevooroordeeld,Niet bevooroordeeld,,
25829572,2986005,10777849,Weet niet / onmogelijk om te bepalen,Niet bevooroordeeld,,
25829583,2960228,10744416,Bevooroordeeld,Anders,,
25829583,2960260,10744615,Onbevooroordeeld,Niet bevooroordeeld,,
25829583,2960261,10744616,Onbevooroordeeld,Niet bevooroordeeld,,
25829583,2960263,10744618,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25829583,2960265,10744630,Onbevooroordeeld,Niet bevooroordeeld,,
25829583,2960273,10744693,Enigszins bevooroordeeld,Anders,pro duikers,tegen de inspecteur van Waternet
25829591,2912499,10672773,Onbevooroordeeld,Niet bevooroordeeld,,
25829591,2912500,10672774,Onbevooroordeeld,Niet bevooroordeeld,,
25829591,2912518,10673144,Onbevooroordeeld,Niet bevooroordeeld,,
25829591,2912535,10673481,Onbevooroordeeld,Niet bevooroordeeld,,
25829591,2912537,10673483,Onbevooroordeeld,Niet bevooroordeeld,,
25829591,2912559,10674292,Onbevooroordeeld,Niet bevooroordeeld,,
25829591,2912560,10674293,Onbevooroordeeld,Niet bevooroordeeld,,
25829591,2913564,10672453,Redelijk onbevooroordeeld,Niet bevooroordeeld,,
25829591,2913565,10672454,Onbevooroordeeld,Niet bevooroordeeld,,
25829591,2913567,10673134,Onbevooroordeeld,Niet bevooroordeeld,,
25829593,2969103,10754146,Onbevooroordeeld,Niet bevooroordeeld,,
25829593,2969311,10755460,Redelijk onbevooroordeeld,Links,,
25829594,2981176,10771630,Weet niet / onmogelijk om te bepalen,Niet bevooroordeeld,,
25829594,2981183,10771795,Weet niet / onmogelijk om te bepalen,Weet niet,,
25829594,2981661,0,Onbevooroordeeld,Weet niet,,
25829600,3006490,10803041,Enigszins bevooroordeeld,Links,,
25829600,3006492,10803043,Enigszins bevooroordeeld,Weet niet,,
25829600,3006493,10803044,Bevooroordeeld,Links,,
25829600,3006496,10803048,Onbevooroordeeld,Progressief,,
25829600,3006511,10803181,Onbevooroordeeld,Progressief,,
25829600,3006512,10803182,Onbevooroordeeld,Progressief,,
25829600,3006516,10803242,Onbevooroordeeld,Progressief,,
25829600,3006518,10803257,Onbevooroordeeld,Progressief,,
25829600,3006519,10803258,Onbevooroordeeld,Progressief,,
25829600,3006520,10803262,Onbevooroordeeld,Progressief,,
